Date,Boulevard Lot Elec Main Meter Energy (kWh),Asian Centre Elec Main Meter Energy (kWh),Beaty Elec Main Meter Energy (kWh),Biomed Elec Main Meter Energy (kWh),Ansoc Elec Main Meter Energy (kWh),Bookstore-NCE Elec Main Meter Energy (kWh),Baseball Training Facility Elec Main Meter Energy (kWh),Allard Hall Elec Main Meter Energy (kWh),AMS Nest Elec Main Meter Energy (kWh),Bio Sci South Elec Main Meter Energy (kWh),Aquatic Centre Elec Main Meter Energy (kWh),Alumni Centre Elec Main Meter Energy (kWh),Bio Sci West Elec Main Meter Energy (kWh),"Buchanan D,E Elec Main Meter Energy (kWh)",CCM Elec Main Meter Energy (kWh),CEME Labs Elec Main Meter Energy (kWh),BRDF Generator Main Meter Energy (kWh),Chan Centre Elec Main Meter Energy (kWh),Centre for Brain Health Elec Main Meter Energy (kWh),CEME Elec Main Meter Energy (kWh),Brock Hall Elec Main Meter Energy (kWh),"Buchanan A,B,C Elec Main Meter Energy (kWh)",Brimacombe-QMI Elec Main Meter Energy (kWh),BRDF Process Main Meter Energy (kWh),C.K. Choi Elec Main Meter Energy (kWh),Buchanan Tower Elec Main Meter Energy (kWh),Chem North Elec Main Meter Energy (kWh),Chem South Elec Main Meter Energy (kWh),Chem East Elec Main Meter Energy (kWh),David Lam Elec Main Meter Energy (kWh),Doug Mitchell Tbird Sports Centre Elec Main Meter Energy (kWh),Chem Centre Elec Main Meter Energy (kWh),Chem Phys Elec Main Meter Energy (kWh),Chem Bio Elec Main Meter Energy (kWh),CICSR Elec Main Meter Energy (kWh),EDC Elec Main Meter Energy (kWh),Coal & Mineral Elec Main Meter Energy (kWh),Chan Gunn Elec Main Meter Energy (kWh),CIRS Elec Main Meter Energy (kWh),Freddy Wood Theatre Elec Main Meter Energy (kWh),Exchange Residence Elec Main Meter Energy (kWh),Geography Elec Main Meter Energy (kWh),Hebb Elec Main Meter Energy (kWh),Friedman Elec meter Energy (kWh),Frank Forward Elec Main Meter Energy (kWh),Hennings Elec Main Meter Energy (kWh),FNH Elec Main Meter Energy (kWh),Forest Sci Elec Main Meter Energy (kWh),Fred Kaiser Elec Main Meter Energy (kWh),H.R. Macmillan Elec Main Meter Energy (kWh),EOS Elec Main Meter Energy (kWh),ESB Elec Main Meter Energy (kWh),Life Building Elec Main Meter Energy (kWh),Liu Elec Main Meter Energy (kWh),Jack Bell Elec Main Meter Energy (kWh),IRSDC Elec Main Meter Energy (kWh),Life Sci Elec Main Meter Energy (kWh),J.B. MacDonald Elec Main Meter Energy (kWh),ICICS Elec Main Meter Energy (kWh),Koerner Library Elec Main Meter Energy (kWh),I.K. Barber Elec Main Meter Energy (kWh),Henry Angus Elec Main Meter Energy (kWh),Klinck Elec Main Meter Energy (kWh),Lasserre Elec Main Meter Energy (kWh),Kenny Elec Main Meter Energy (kWh),MacLeod Elec Main Meter Energy (kWh),Michael Smith Elec Main Meter Energy (kWh),MEDC Elec Main Meter Energy (kWh),MOA Elec Main Meter Energy (kWh),NSDC UBC Elec Meter Energy (kWh),Mathematics Elec Main Meter Energy (kWh),Neville Scarfe Elec Main Meter Energy (kWh),Music Elec Main Meter Energy (kWh),LMRS Elec Main Meter Energy (kWh),Osborne Elec Main Meter Energy (kWh),Parc Library Elec Main Meter Energy (kWh),Longhouse Elec Main Meter Energy (kWh),Orchard Commons Elec Main Meter Energy (kWh),Pharmacy Elec Main Meter Energy (kWh),Swing Space Elec Main Meter Energy (kWh),Pulp & Paper Elec Main Meter Energy (kWh),Sing Tao Elec Main Meter Energy (kWh),Ponderosa East Elec Main Meter Energy (kWh),Student Recreation Centre Elec Main Meter Energy (kWh),Ritsumeikan-UBC House Elec Main Meter Energy (kWh),SPPH Elec Main Meter Energy (kWh),Ponderosa West Elec Main Meter Energy (kWh),Tall Wood House Elec Main Meter Energy (kWh),Strangway Elec Main Meter Energy (kWh),Ponderosa North Elec Main Meter Energy (kWh),Totem Park Res - Qelexen/Hemlesen Elec Main Meter Energy (kWh),Totem Park Res - Dene/Nootka Dene Elec Main Meter Energy (kWh),Totem Cesnaem Elec Main Meter Energy (kWh),Totem Park Res - Haida/Salish Elec Main Meter Energy (kWh),UBC Tennis Centre (New) Elec Main Meter Energy (kWh),Totem Park Res - Dene/Nootka Elec Main Meter Energy (kWh),Totem Park Res - Kwakiutl/Shuswap Elec Main Meter Energy (kWh),Thea Koerner House Elec Main Meter Energy (kWh),TotemParkRes Salish Haida Elec Main Meter Energy (kWh),TotemParkRes Shuswap Kwakiutl Elec Main Meter Energy (kWh),University Centre Elec Main Meter Energy (kWh),ULTL Elec Main Meter Energy (kWh),Woodward IRC Elec Main Meter Energy (kWh),War Memorial Gymnasium Elec Main Meter Energy (kWh),Woodward Library Elec Main Meter Energy (kWh),USB Elec Main Meter Energy (kWh),Wesbrook Building Elec Main Meter Energy (kWh)
7/8/2020,179.390625,688,8559,4165,758.5,2874.5,339.921875,3540,6074,8407,5465.25,904,10007,1137.5,6021,3153,0,1483,15236,2014.5,3181.5,1393,14740,1445.5,238.5,838,2926,2627.75,1134,1737,5817,10559.5,9988.5,6955,4509,356.125,1186.75,686,1337.5,198.25,4128.5,665,NA,1116.5,1233.75,1855.9375,3670.5,12799.75,3631,2603,6798.5,9071,4423.5,262.25,721.5,78.015625,47837,2405,4490,2532,4543,8213,3615,767,1576.25,244.234375,13918,770,6680,164.75,294,2260.5,1226.5,1689.15625,720.5,2078.6875,369,8526.59375,NA,573.5,791.71875,176.25,2445.5,1180.5,345.25,2853,3930.625,2510.75,6230,6617.625,1985.5,51.9375,562.25,120.375,1035.5,95.375,145.25,959,92.3125,37.8125,726,7361.375,1440.40625,685.5,3039,5138.5,1335.125
7/9/2020,215.7568359,587,8169,3914,794.5,2907,325.265625,3576.5,6188,8255.5,5568.5,1105,10274.5,1162.5,5904,3266,0,1491,14882,2081.125,3069,1399,15214,1370,229.125,821,2968,2643.75,1102,1758,5960,8851.5,10047,6923,4453,421.375,1278,685.375,1307,188.75,4199.25,673.5,NA,1170,1274.625,1825.75,3335.5,12486,3567.875,2634.5,6483,8796.5,4340,258,571.5,83.9375,48648,2449.75,4634,2839.25,4588,8204,3741,769.5,1637.75,261.234375,13710,790.5,6912,189.28125,308,2272,1200.5,1736.867188,719,2088.6875,386.25,8492.1875,NA,571.5,749.8125,185.125,2819,1124.5,347,2817,3902.625,2598,6294.125,6941.875,2016,45.875,566.125,117.75,1172,66.625,148.375,941.5,95.5,37.953125,773.5,7559.875,1958.125,649.5,3454,5365.5,1266.71875
7/10/2020,174.9082031,485,8962,4044,780,2967.328125,319.96875,3628.5,6044.5,8263.75,6904,888.5,10236.5,1055,6066,3102,0,1370,15532.25,2031.25,3032,1414,15491,1190,219.875,879,2984,2602.75,1082,1748.5,5832,10958.5,10016,7174,4525.5,435,1200,677.1875,1136.5,194.5,4064.25,643.5,NA,1133,1215.6875,1928.9375,3816,12432,3495.5,2600.5,6662,9298.5,4307,253.125,659,80.7734375,47512,2298,4467,2869.25,4574,8262,3692,703.5,1645,148.359375,13802.5,791.5,6977,179.65625,303,2217,1203.5,1780.6875,716,2078.3125,376.75,8526.46875,NA,577,753.1875,170.375,2970,1116.5,347,2880,3894.125,2512.75,6286.75,7025.25,2008.5,40.875,554.125,123,855.5,38.375,138.25,942.5,93.4375,37.828125,735,6982.75,1813.21875,633.25,3413,5103,1446.1875
7/11/2020,154.6533203,351,8120.5,3529,731,2687.3125,264.203125,3299.5,5282.5,7846.5,5358,855.5,9400.75,954,5552,2307.5,0,1298,14710,1635.5,2434.5,1363,14080,1114.5,186.125,755.5,2635,2365,524.5,1623.5,4970,8486,9354,6347,4045,405.125,1091.25,611.25,1131.5,187,4543.75,475,NA,821,1111.625,1655.9375,3470.5,11538,3460.875,2402.5,6021.5,8404.25,3771.5,250.375,532,75.953125,43530,1918.25,3345,2436.25,4377,6995,3438,534,1057,145.484375,12003,745.5,6717,127.3125,289,1912,1108.5,1422.445313,708.5,2006.8125,322.25,8342.4375,NA,524,533.1875,170.625,2849.5,805,343,2441.5,3827,2610.75,5053.75,5784.125,2023.5,42.0625,543.375,119.6875,976,41,123.75,862.5,97.875,39.5625,860.5,7226.875,1585.59375,559.5,2626,3766.5,1237.4375
7/12/2020,170.2451172,274,8348.5,3523,737.5,2674.734375,239.484375,3370,5381,8034.25,5285,964.5,9406.75,915,5494,2145,0,1335,13998.5,1467.75,2660.5,1342,13205,1111.5,189.875,726.5,2568,2372.75,528,1575,5193,10345,9297.5,6795.5,4018.5,411.625,1087.5,666.6875,1232,196,4200.25,475,NA,835.5,1516.5,1642.8125,3472,11244.5,3481.875,2442,6012,8880.25,3739,256.125,680.5,81.5703125,43716,1643.75,3648,1801.5,4379,6951,3493,539,1048.75,276.765625,11594,624.5,6871,129.3125,288,1945.5,1119,1455.03125,712,2008,343.5,8477.6875,NA,494,722.625,186.375,2835.5,715,345.75,2460.5,3846.125,2513.5,5060.625,6073.625,2021.5,56,546.875,120.875,1001.5,42.375,123.5,864.5,100.1875,38.140625,715,7214.875,1041.15625,556,1912,3473,1211.9375
7/13/2020,188.2382813,514,8821,4264,834,2972.578125,336.984375,4109.5,6160.5,8234,8868.75,1081,10177.5,983.5,5610,3191.5,0,1840,15207.75,2119.75,3260.5,1406,13954,1286.5,217.25,825,2954.5,2620.75,1116.5,1760,5814,9566.5,10019.5,7475.5,4483.5,458.25,1229,688.0625,1202,217.5,4182.5,642.5,NA,1198.5,1235.5,1928.4375,3864,12735.25,3632.875,2624,6499,9202.25,4404,261.75,650.5,85.2890625,47918,2375.75,5007.5,3221.5,4524,7899,3706,768.5,1604.75,278.578125,14033.5,814,6973,172.4375,295,2242.5,1185,1827.085938,712,2075.625,375.75,8359.03125,NA,559,784.796875,168.875,2829.5,1123.5,346.75,2759.5,3976.125,2499.75,6006.5,7237.875,2042,40.0625,545.25,113.8125,1065,43.125,123.25,946.5,90,37.9375,736,7511.875,1854.5,692.25,3377,4948,1619.71875
7/14/2020,176.4785156,511,9181.5,4499,764,2967.40625,330.375,4148.5,6292.5,8515.75,9183.75,1141.5,10424,1021,6053,3030.5,0,1843,15723.5,2032.625,3317,1377,14900,1539,223.25,803,3088.5,2687.5,1139,1745.5,5568,9666,10265,7809,4601,466.5,1197.25,744.3125,1157,204.25,3941,663,NA,1301.5,1280.75,1913.125,3966.5,13442.5,3610.375,2503,6769.5,9216,4391,264.625,582.5,83.328125,49976,2488.5,4949.5,3216.75,4783,8043,3826,806,1605.75,215.984375,14286,820,7237,147.03125,295,2272,1222,1778.875,705.5,2064.6875,361.25,8553.0625,NA,574,762.8125,182.875,2865.5,1105,354.5,2826.5,4058.125,2538.75,6794.875,7411.375,2036,54.375,534.25,106.25,1181.5,44.75,108,970.5,85.1875,37.796875,707,8366.125,2007.25,664.25,3745,5022.5,1688.40625
7/15/2020,170.8662109,590,9324,4572,783.5,2968.625,337.359375,4138.5,6557.5,8530.5,9543.75,1320.5,10168.5,1039,6435,3222.5,33102,2064,16073.5,1916.375,3575,1369,16198,2108,230.375,811.5,3124,2684.75,1173,1823,5717,9696.5,10507,7683.5,4601,469.25,1171,703.0625,1217.5,214.5,3770.5,660.5,NA,1215.5,1270.8125,2055.4375,3965,13677.25,3670.625,2470.5,6849.5,10614,4381,272,554,84.2578125,51865,2532,5060,3459.75,4858,8090,3812,833.5,1680,183.78125,15376,830,7965,145.1875,286,2263,1356,1811.890625,693,2147.625,360.75,8635.84375,NA,670,784.390625,168,2877.5,1039.5,358.5,2928,4132.5,2516.25,7204.75,7605.75,1998,48.1875,542.25,106.1875,1164,55.875,84.25,1022.5,83.875,38,728,8701.75,2112.71875,669.25,3797,5331.5,1891.3125
7/16/2020,170.7587891,695,9139.5,4562,789.5,2949.3125,332.078125,4139.5,7384.5,8223.5,9932,1132.25,10397.25,1041.5,6469,3135,46897,2536,15312.5,1978.25,3450,1369,17198,2252.5,230.75,794,3210,2697.75,1160.5,1885,5685,8932,10468,7779.5,4638.5,449.375,1262.25,614.875,1250,243.25,3608.75,690.5,NA,1278,1277.0625,2102.5625,3958,13668.75,3560.75,2508.5,6783.5,9187.25,4563.5,259.375,558.5,86.125,51216,2449.25,5116,3406.25,5285,8041,4002,823.5,1782.5,182.328125,15630,787,7700,155.46875,310,2258.5,1383.5,1852.625,689,2149.75,358.25,8454.15625,NA,731,765.734375,168.125,2921.5,1029.5,360.75,2957,4198.75,2559.25,7356.5,7662.125,2159,44,639.75,104.5625,1173,61.125,79.75,1004,83.875,37.828125,705.5,8796,2095.8125,683.75,3786,5494,1882.84375
7/17/2020,173.9433594,683,8928,4232,790.5,2856.984375,322.03125,4437,6968,7836.75,8850.25,1054.25,10289.25,1034,6284,3011,46903,2554,15251,1987.375,3309,1375,16956,2267,233.875,805.5,3127,2663,1138,1796,5610,9236.5,10408.5,7606,4652,453.5,1229.5,593.375,1252.5,269.75,3642.25,689,NA,1190,1290.625,2139.875,3902,13411.75,3486.125,2546.5,6666.5,9037.5,4689.5,263.75,556,85.8828125,50199,2321.25,5011,3275.5,5242,7926,3780,724.5,1671.5,159.640625,15237,794.5,7557,155.34375,281,2279,1362,1886.835938,806.5,2097.5,356.25,8545.8125,NA,737.5,787.296875,187,2836,1042.5,359.75,3005,4042.75,2531.75,7176.375,7501.875,1931.5,47.625,609,103.5,1209.5,69.125,81.125,1029.5,82.9375,37.921875,705.5,8626.5,1925.125,649,3601,5320.5,1868.3125
7/18/2020,156.7109375,599,8615.5,3744,736,2571.875,274.03125,3971,6304.5,7948.75,7761,1091.25,9448.5,957.5,6208,2231,40403,2490,14192.25,1536.125,3030,1398,16500,2190.5,202,647,2618,2504.25,523.5,1693.5,5286,9304.5,9795.5,7444,4130.5,416.75,1062,655.25,1206.5,228.75,3660.75,552,NA,821.5,1523.25,1884.9375,3618.5,12461.5,3464,2280,6177.5,9184.25,4005.5,264.625,486.5,85.7578125,46345,1995,3873,2472.75,5232,6752,3608,526.5,1058.5,152.984375,14098,729.5,7706,124.71875,274,2091,1312,1471.328125,927.5,2058.625,332,8531.4375,NA,671.5,528.78125,171.875,2811,696,351.75,2730.5,4085.875,2467.75,6668.25,6380.75,1901.5,41.9375,550.75,102.0625,899,67.75,85.875,904,82.75,37.828125,683.5,8473,1650.75,561.5,2761,3823.5,1271.375
7/19/2020,166.2773438,521,8888,3665,732,2558.828125,216.0625,3131,6354,8129.75,7900.75,1127.5,9751.75,908.5,6383,2109,46903,2377,14364.25,1406.25,3298,1437,16870,2246,202.375,648.5,2666,2492.25,524,1827.5,5131,9513,9852,8103,4203.5,422,1044.25,597.6875,1227.5,263,3604.25,555.5,NA,809,1496.875,1896.0625,3681.5,12766.5,3635.875,2290,6219.5,8788.25,3921.5,264.5,480.5,87.03125,48729,1704,4407.5,1980,5138,6835,3627,520.5,1034.25,152.328125,14163.5,606.5,7749,120.09375,269,2122,1342,1462.640625,915.5,2095.0625,318.25,8537.875,NA,636,701.96875,185.375,2880,665.5,359,2698,4020,2543.25,6637.375,6546.875,1889,46.75,549.5,102.125,929,75.875,79,886,84.3125,37.75,658,8554.375,1006.4375,577.75,1884,4007,1218.53125
7/20/2020,173.5029297,628,9626.5,4550,796,2879.65625,329.4375,4405,7256,8573,9220,1071.25,10521.5,986,6876,3036.5,46530,2752,15320.5,1991.375,3863,1521,17252,2363,238.125,803.5,3130,2742,1069,1864,5909,9903,10308,8864.5,4704,465.625,1154.5,735.5625,1260.5,449.25,3590.5,705.5,NA,1266.5,1306.0625,2223.75,4070,14404,3787,2489,6812,9000.25,6017.5,265.375,543,96.7265625,53360,2466.25,5284,3787,5396,8290,3976,855,1852.75,167.1875,16768.5,829,7881,156.1875,281,2564.5,1431,1918.507813,956,2208.3125,350.5,8435.4375,NA,696,760.09375,184.5,2917,1011,361.25,3061,4192.25,2520.25,7265.375,7852.75,1904,45.25,643.875,106.25,1055.5,88.125,77.75,947,86.875,37.890625,715.5,9095.375,2188.25,663.25,3895,5288.5,1870.9375
7/21/2020,173.5019531,538,9927,4647,808,2887.546875,337.390625,4416,7284,9042.25,9206,1074,10551,1319.5,6684,3110,46904,2837,15618.75,1970.625,3852,1500,17644,2334.5,237.875,784,3129,2980.5,1123,2004,6100,10089.5,10593.5,9519.5,4820,459.75,1199.5,666.5625,1259.5,288,3478.75,705.5,NA,1356,1310.6875,2255.3125,4102.5,14317,3838.25,2441,6979,9234,7904.5,264.875,560,94.59375,54879,2582.5,4999.5,3920,5553,8571,4196,940,2023.5,182.84375,16890,826.5,7997,153.9375,284,2729.5,1471,1948.210938,953.5,2213.3125,347.5,8908.3125,NA,534,771.375,179.875,3019.5,1034,363.5,3094,4237.125,2543.25,8203.375,8113.375,1872,38.25,673,105.1875,1203.5,88.25,74,938.5,84.1875,29.328125,730.5,9236.875,2120.3125,656.5,4032,5277,1905.53125
7/22/2020,176.3164063,518.5,9321,4310,841.5,2865.890625,347.125,4099,7332,8290,9049.25,1193.75,10235.75,1232.5,6363,3038.5,46897,2766,15521.5,2039.625,3582,1547,16797,2366,241.375,805,3205,2756,1132.5,1975,5847,9875,10428,8033,4686,438.375,1190.5,602.875,1262.5,305.25,3529.25,707.5,NA,1263,1335.625,2244.625,4063,13749.75,3826.5,2434.5,6998.5,9114.75,7230,263.625,589.5,97.5,51877,2494.5,4823.5,3626.75,5406,8677,3894,897.5,2011.75,194.171875,16239,793,7504,154.125,291,2756.5,1457,1978.484375,973.5,2133.0625,350.25,8572.5625,NA,513.5,780.15625,181.5,2904,1074,360.25,2958.5,4131,2582.5,7302.875,7704.625,1870,49.25,657.875,102.25,1275,80.5,57.625,977,88.1875,24.296875,766.5,9227.875,2189.8125,645.25,3934,5415.5,1879.21875
7/23/2020,165.1210938,513.5,9080,4240,839,2757.734375,333.203125,4005.5,7717,7947.75,8731,986.5,10042.5,1008,6010,3094.5,46895,2569,15402.25,2112.5,3419.5,1573,16038,2357,253.625,799,3122.5,2767.75,1119.5,1910,5702,10268.5,10380,7971,4632,427.125,1183.5,582.125,1209,223.75,3633,710.5,288.2105801,1201.5,1291.5625,2173.3125,3986,13777.75,3756,2398,6611.5,9021.5,7318,264.875,567,89.484375,50067,2394,4766.5,3627.75,4849,8707,3836,830,1788.5,199.515625,15268.5,782.5,7141,147.9375,292,2801,1385.5,1965.15625,814,2104.375,358,8533.75,NA,499,818.8125,165.75,2830.5,997.5,357.5,2892.5,3978.75,2501.75,6813.5,7386.25,1966,49.3125,631.5,103,1268.5,78.875,63,977.5,89.3125,24.125,719,9065.75,2019.375,644.75,3688,5349.5,1842.28125
7/24/2020,206.4609375,595.5,8919,4296,834,2735.171875,348.125,4264,8484,7884,8446,952.5,9787.5,1366.5,5497,3111,46899,2625,15033.5,2118.125,3274.5,2000,15636,2384,244.625,1159.5,3032,2629.75,1136,2058.5,5787,9848,10330,7604.5,4569.5,432.875,1252,628.4375,1215,259.75,3689.5,698,819.1463013,1161,1368.9375,2172.4375,3927,13267.25,3540,2506.5,6627,8722,6653.5,274.375,553,90.1015625,48379,2290.5,4658,3373,4652,8758,3667,749,1693.75,202.765625,14358,791.5,7044,178.71875,289,2743,1301,1933.429688,725,2098.25,360,8486.5625,NA,503,781.375,165.5,2784.5,1162,347.25,2835.5,3958.375,2471.75,6463.75,7068.75,1857,44.9375,626.25,104.3125,1257.5,75.75,74,997,92.875,24.203125,833,8991.75,1698,695,3232,5203.5,1827.90625
7/25/2020,165.3466797,379.5,8410,3818,763,2506.921875,298.0625,3778,4019.5,7718.5,7453.75,1014.5,9092.25,1077.5,5480,2301,46628.16406,2658,14492.5,1626.25,2879.5,1468,15163,2335.5,200,758,2641,2466.5,530.5,1803.5,5093,10094,9821,7321.5,4137.5,385.625,1090.25,612.5,1156.5,224.25,3664.25,552,771.4890137,834,1871.5625,1897.1875,3569.5,12250.75,3383.25,2314,6094.5,7912.75,5815,273.125,490,88.21875,44700,1953.5,4031.5,2537.75,4616,7571,3455,560,1102.5,204.890625,12905.5,724,7074,147.3125,275,2318,1187,1545.976563,644,2023.6875,330.5,8340.375,NA,408.5,551.1875,165.625,2775.5,895,348.75,2514.5,3964.125,2444.5,6036.5,6280.25,1851.5,50.625,631.375,101.875,1160.5,75.25,66.625,914.5,94.9375,24.15625,695,8877.25,1535.71875,619.75,2613,3699.5,1311.46875
7/26/2020,164.3330078,297,8945,3934,761.5,2526.65625,210.890625,3052,6338.5,8148.5,7523,1208.75,9525.25,898,6310,2054,46904.21094,2918,14858.5,1373.375,3098.5,1316,15372,2281.5,201.875,747.5,2682,2473.25,531.5,1881,5214,9768.5,9953,8363,4263,396.75,1060.25,666.3125,1192,242.25,3596,546.5,769.5933838,823.5,1853.0625,1904.9375,3660,12801.25,3623,2318,6275,8125.75,4131,278.375,479.5,88.3828125,47289,1645.5,4479.5,1943.25,5018,7204,3591,545,1102.75,203.109375,11947,602.5,7490,134,271,2349,1357.5,1573.523438,640,2106.6875,324.5,8693.5625,NA,402,719.5,164.75,2867.5,913.5,358.75,2544,4085.25,2463.5,6991.5,6749.125,1849.5,45.4375,653.75,102.25,1059,75.625,79.375,912.5,93.5625,24.125,660,8952.375,977.9375,637,1853,3775.5,1254.09375
7/27/2020,190.6962891,686,9999,4675,852,2829.890625,308.546875,4689,8241,8880.5,8877.25,1272.75,10756.75,1358,7068,2956,45126.75,2133,15580.5,1898.625,4369,2156,16193,2331,237.25,1286,3108,2743,1014,2537,6121,10040,NA,9651,4930,470.375,1236.5,744.625,1270,280,3467.25,694.5,813.7009277,1451.5,1622.5625,2198.8125,4089,14554.75,3855.25,2575.5,7277.5,9026.75,7204,274.5,563.5,96.453125,54731,2492.25,5399,3626.25,5331,8503,4055,821,2137,196.578125,16521.5,803,7898,153.46875,275,2829.5,1480,1999.671875,640.5,2239.4375,398.75,9211.4375,NA,507.5,789.84375,178.125,3026,1179,365.5,2964,4429.125,2580.25,7908.625,8404.25,1821,49.125,670.5,108.1875,1232.5,76.125,87.125,988.5,98.5,24.125,969,9571.5,1994.8125,776.5,3771,5188,1937.1875
7/28/2020,191.4130859,714,9414.5,4457,917.5,2846.75,322.46875,4437.5,8599.5,8390.5,8540.75,971.5,10732.25,1438.5,7125,3196,46896.65625,1711,15664.25,2003.25,3849.5,2071,16620,2350.5,236.375,1407.5,3175.5,2818.5,1088,2469.5,6066,10695.5,11144,8821.5,4787.5,467.25,1192.5,630.875,1466,455,3543.5,684,945.8996582,1432.5,1633.625,2224.125,3939.5,14109,3754.25,2537,6938.5,8692.75,6739,273.375,571.5,96.1015625,53102,2527.5,4737,4780,5690,8459,3989,820,2133.5,206.484375,15383.5,779,7824,162.53125,270,2713,1481.5,1992.84375,642,2145.8125,380.75,8692.5625,NA,583,787.84375,180,2954,1256.5,365,2970,4312,2596.25,8263,7551.125,1813.5,50.1875,664.5,117.875,1292.5,61.875,88.375,967.5,85.625,24.171875,937,9121.75,2071.375,762.5,3877,5223,1955.625
7/29/2020,190.7324219,686,9234.5,4505,929,2872.46875,314.59375,4258.5,8519.5,8360.5,8853.75,1261.5,10264.5,1427,6691,3056.5,46893.3125,1802,15792.5,1991.125,3672,2009,17606,2351.5,236.375,1622,3183,2728.25,1110.5,2151,6014,10871,11243,8801,4917.5,472.375,1183.5,758,1344.5,353,3541.25,673.5,1310.271484,1411,1683.4375,2267.25,3871,13831.75,3655.75,2565,7217,8869.25,6541,279,570,90.84375,51512,2571.5,5141,4621,5475,8343,3878,839.5,2133,214.375,15536.5,799.5,7364,151.9375,286,2675.5,1459,1992.75,661.5,1971.6875,364,8771.6875,NA,625.5,811.625,183.375,2920,1148.5,356.75,2966.5,4199.25,2561.75,7445.25,7759.625,1807,51.625,662.875,126.3125,1312,60.75,90.25,999.5,77.25,22.15625,951,9330.875,1933.5,721.25,3651,5120,1960.90625
7/30/2020,194.8417969,739,9548.5,4591,939,2929.734375,304.21875,4458,9132.5,8700,8838.5,1205.5,10625.75,1437.5,7525,3156,46894.375,1956,15992.25,2022.875,3893,2155,18042,2394.5,237.25,1660,3216.5,2872.75,1136.5,2402.5,6293,11542,11227.5,9551,5000.5,460.625,1263.75,771.6875,1354,302.75,3442.75,682.5,1300.729492,1465,1586,2264.6875,3858.5,14451.25,3760.25,2500.5,7094,8660.25,6560.5,284,554.5,91.5234375,54921,2688.25,5270,5106,5628,8400,4153,807.5,2299,199.125,16096,788.5,7783,157.625,276,2699.5,1512,2046.359375,675,2166.4375,356.75,9022.3125,NA,696,794.09375,166.25,3019,1144,359.25,2960,4261.375,2601.75,7971.125,8114.75,1955,44.625,678.5,109.8125,1531,64.5,90.375,1020,77.125,20.390625,994.5,9132.875,2060.1875,739.75,3986,5064.5,1981.125
7/31/2020,215.2705078,755.5,9484,4382,947.5,2931.234375,319.703125,4527,9060.5,8623.75,8826,976.75,10704.75,1444,7418,3060,46894.21875,2175,15908.75,1992.25,3917.5,2073,17451,2328.5,236,1633,3096.5,2767.25,1067.5,2414,6094,11456.5,NA,8678.5,4913,451,1182.5,638.5625,1328,445.25,3425.5,685.5,1266.325195,1463,1578.6875,2073.375,3852,14236,3813,2575.5,7197.5,8850,6603.5,283.875,564.5,78.1640625,54057,2705.25,5214,4396.25,5395,8280,3975,723,2362.25,193.46875,15373.5,816,7811,159.8125,292,2665,1579,2042.765625,657.5,2143.5625,365.25,9066.8125,NA,703.5,790.34375,165.5,2948.5,1165.5,360.25,2881,4168,2553.75,8185.125,7672,1856.5,41.3125,668.625,109.0625,1506,61,90.5,1047.5,75.625,20.53125,1041.5,9157.625,1980.5625,702.75,3551,5014,1993.625
8/1/2020,166.0517578,590.5,8892.5,3857,789.5,2715.796875,263.59375,3938,7032.5,8130.5,7640,1009,10084,1139,7087,2371,46894.0625,1885,15891.25,1577.125,3126,1487,16914,2324.5,200.625,1076.5,2655,2574.5,597.5,2127,5153,11124,NA,8178.5,4263,382.625,1036.75,599.875,1254.5,273,3443.75,552,979.1464844,819.5,1824.375,1683.5,3682.5,12640,3604.25,2320,6372,8139.5,6086,283,485.5,92.75,47972,2428,4075.5,3363.75,5316,7213,3675,510,1136.75,188.53125,13569,772,7561,129.125,264,2258.5,1489,1612.859375,651.5,2094.75,343,8732.75,NA,630.5,543.15625,165.875,2864.5,801.5,360.5,2588.5,3979.25,2496.25,7233,6557,1859.5,37,657.625,121.25,1435,54.875,87.625,948,74.4375,14.484375,834,8710.5,1739.75,620,2813,3327,1345.0625
8/2/2020,177.6826172,513,8848,3854,862,2670.15625,214.5,2981.5,6573,8101.75,7769.75,968.75,9981.25,937.5,7331,2330.5,46892.1875,2035,16388.5,1568.25,3527,1304,16990,2285.5,200.875,1107,2543,2506.75,599,2061.5,4992,10951.5,10186.5,8417,4184,384.25,1037.75,582.125,1251,306,3439.25,552.5,935.9228516,780,1820.25,1674.625,3649.5,12608,3677,2327,6372,8163,4067.5,282.5,484,86.953125,47871,2155.5,4151.5,2160.75,5012,6806,3621,520,1135,188.796875,12992,642,7536,141.5625,264,2239.5,1456.5,1602.5625,653,2110.375,345,8734.125,NA,620.5,716.09375,166.375,2821,671.5,360.75,2567,3933.125,2542.75,6461.25,6628.375,1837.5,32.9375,667.875,112.75,1253,65.5,87.875,906,73.0625,8.734375,650.5,8500.625,1088.4375,638.75,1955,3398.5,1279.9375
